# Dark Matter Relic Abundance for Singlet-Doublet Model
#############################################
# Parameter explanation:
# mS: mass parameter of the singlet scalar
# mD: mass parameter of the doublet scalar
# YChi: Yukawa coupling of the singlet scalar to the doublet scalar
# ThetaY: mixing angle between the two Yukawa couplings, defined as ArcTan(Y2/Y1)
# MN1, MN2, MN3: mass eigenvalues of the neutralino-like Majorana fermions
# MChi: physical mass of the chargino-like Dirac fermion
# Xf: dimensionless freeze-out temperature parameter
# Omegah2: dark matter relic density times dimensionless Hubble rate squared
# Note: The masses are in GeV, ThetaY is in radians
# Format: mS,mD,YChi,ThetaY,Xf,Omegah2
#############################################
mS,mD,YChi,ThetaY,MN1,MN2,MN3,MChi,Xf,Omegah2
1800.00,1950.00,1.00,0.70,1806.47,1951.53,1958.01,1950.00,26.41,4.01e-01
1850.00,1950.00,1.00,0.70,1855.57,1952.33,1957.90,1950.00,26.86,2.59e-01
1900.00,1950.00,1.00,0.70,1903.11,1954.69,1957.80,1950.00,27.24,1.84e-01
1950.00,1950.00,1.00,0.70,1938.52,1957.70,1969.18,1950.00,27.42,1.79e-01
2000.00,1950.00,1.00,0.70,1946.40,1957.60,2011.20,1950.00,27.29,2.49e-01
2050.00,1950.00,1.00,0.70,1947.99,1957.51,2059.52,1950.00,27.14,2.81e-01
2100.00,1950.00,1.00,0.70,1948.61,1957.42,2108.80,1950.00,27.02,2.97e-01
2150.00,1950.00,1.00,0.70,1948.94,1957.33,2158.38,1950.00,26.98,3.06e-01
2200.00,1950.00,1.00,0.70,1949.15,1957.24,2208.09,1950.00,26.94,3.12e-01
2250.00,1950.00,1.00,0.70,1949.29,1957.15,2257.87,1950.00,26.89,3.16e-01
2300.00,1950.00,1.00,0.70,1949.38,1957.07,2307.68,1950.00,26.87,3.19e-01
2350.00,1950.00,1.00,0.70,1949.46,1956.99,2357.53,1950.00,26.86,3.22e-01
2400.00,1950.00,1.00,0.70,1949.52,1956.91,2407.39,1950.00,26.85,3.24e-01
2450.00,1950.00,1.00,0.70,1949.57,1956.83,2457.26,1950.00,26.84,3.27e-01
2500.00,1950.00,1.00,0.70,1949.60,1956.75,2507.15,1950.00,26.83,3.29e-01
2550.00,1950.00,1.00,0.70,1949.64,1956.68,2557.04,1950.00,26.82,3.31e-01
2600.00,1950.00,1.00,0.70,1949.66,1956.60,2606.94,1950.00,26.82,3.33e-01
2650.00,1950.00,1.00,0.70,1949.69,1956.53,2656.84,1950.00,26.81,3.35e-01
2700.00,1950.00,1.00,0.70,1949.71,1956.46,2706.75,1950.00,26.80,3.37e-01
2750.00,1950.00,1.00,0.70,1949.73,1956.39,2756.67,1950.00,26.80,3.39e-01
2800.00,1950.00,1.00,0.70,1949.74,1956.33,2806.58,1950.00,26.79,3.40e-01
2850.00,1950.00,1.00,0.70,1949.76,1956.26,2856.50,1950.00,26.79,3.42e-01
2900.00,1950.00,1.00,0.70,1949.77,1956.20,2906.43,1950.00,26.78,3.43e-01
2950.00,1950.00,1.00,0.70,1949.78,1956.13,2956.35,1950.00,26.78,3.44e-01
3000.00,1950.00,1.00,0.70,1949.79,1956.07,3006.28,1950.00,26.78,3.46e-01
1000.00,2000.00,1.00,0.70,1009.78,2000.22,2010.00,2000.00,23.27,2.82e+00
1050.00,2000.00,1.00,0.70,1059.60,2000.23,2009.83,2000.00,23.23,3.04e+00
1100.00,2000.00,1.00,0.70,1109.43,2000.25,2009.68,2000.00,23.20,3.26e+00
1150.00,2000.00,1.00,0.70,1159.26,2000.26,2009.52,2000.00,23.15,3.48e+00
1200.00,2000.00,1.00,0.70,1209.10,2000.28,2009.38,2000.00,23.11,3.70e+00
1250.00,2000.00,1.00,0.70,1258.94,2000.30,2009.23,2000.00,23.12,3.91e+00
1300.00,2000.00,1.00,0.70,1308.78,2000.32,2009.09,2000.00,23.09,4.10e+00
1350.00,2000.00,1.00,0.70,1358.62,2000.34,2008.96,2000.00,23.07,4.27e+00
1400.00,2000.00,1.00,0.70,1408.46,2000.37,2008.83,2000.00,23.06,4.40e+00
1450.00,2000.00,1.00,0.70,1458.29,2000.41,2008.70,2000.00,23.13,4.43e+00
1500.00,2000.00,1.00,0.70,1508.13,2000.45,2008.58,2000.00,23.29,4.30e+00
1550.00,2000.00,1.00,0.70,1557.96,2000.50,2008.46,2000.00,23.53,3.98e+00
1600.00,2000.00,1.00,0.70,1607.78,2000.56,2008.34,2000.00,23.91,3.39e+00
1650.00,2000.00,1.00,0.70,1657.58,2000.64,2008.23,2000.00,24.38,2.59e+00
1700.00,2000.00,1.00,0.70,1707.36,2000.75,2008.12,2000.00,24.89,1.77e+00
1750.00,2000.00,1.00,0.70,1757.10,2000.91,2008.01,2000.00,25.39,1.10e+00
1800.00,2000.00,1.00,0.70,1806.76,2001.14,2007.90,2000.00,25.91,6.65e-01
1850.00,2000.00,1.00,0.70,1856.27,2001.53,2007.80,2000.00,26.42,4.08e-01
1900.00,2000.00,1.00,0.70,1905.37,2002.33,2007.70,2000.00,26.85,2.68e-01
1950.00,2000.00,1.00,0.70,1952.93,2004.68,2007.60,2000.00,27.21,1.93e-01
2000.00,2000.00,1.00,0.70,1988.45,2007.51,2019.06,2000.00,27.41,1.88e-01
2050.00,2000.00,1.00,0.70,1996.39,2007.42,2061.02,2000.00,27.30,2.60e-01
2100.00,2000.00,1.00,0.70,1997.99,2007.33,2109.34,2000.00,27.12,2.94e-01
2150.00,2000.00,1.00,0.70,1998.61,2007.24,2158.63,2000.00,27.00,3.11e-01
2200.00,2000.00,1.00,0.70,1998.94,2007.15,2208.21,2000.00,26.96,3.21e-01
2250.00,2000.00,1.00,0.70,1999.15,2007.07,2257.92,2000.00,26.90,3.27e-01
2300.00,2000.00,1.00,0.70,1999.28,2006.99,2307.70,2000.00,26.87,3.31e-01
2350.00,2000.00,1.00,0.70,1999.38,2006.91,2357.52,2000.00,26.85,3.34e-01
2400.00,2000.00,1.00,0.70,1999.46,2006.83,2407.37,2000.00,26.83,3.37e-01
2450.00,2000.00,1.00,0.70,1999.52,2006.75,2457.23,2000.00,26.82,3.40e-01
2500.00,2000.00,1.00,0.70,1999.57,2006.68,2507.11,2000.00,26.81,3.42e-01
2550.00,2000.00,1.00,0.70,1999.60,2006.60,2557.00,2000.00,26.80,3.45e-01
2600.00,2000.00,1.00,0.70,1999.64,2006.53,2606.90,2000.00,26.80,3.47e-01
2650.00,2000.00,1.00,0.70,1999.66,2006.46,2656.80,2000.00,26.79,3.49e-01
2700.00,2000.00,1.00,0.70,1999.69,2006.39,2706.71,2000.00,26.78,3.51e-01
2750.00,2000.00,1.00,0.70,1999.71,2006.33,2756.62,2000.00,26.78,3.53e-01
2800.00,2000.00,1.00,0.70,1999.73,2006.26,2806.53,2000.00,26.77,3.55e-01
2850.00,2000.00,1.00,0.70,1999.74,2006.20,2856.45,2000.00,26.77,3.56e-01
2900.00,2000.00,1.00,0.70,1999.76,2006.13,2906.38,2000.00,26.76,3.58e-01
2950.00,2000.00,1.00,0.70,1999.77,2006.07,2956.30,2000.00,26.76,3.59e-01
3000.00,2000.00,1.00,0.70,1999.78,2006.01,3006.23,2000.00,26.75,3.61e-01
1000.00,2050.00,1.00,0.70,1009.62,2050.21,2059.83,2050.00,23.26,2.85e+00
1050.00,2050.00,1.00,0.70,1059.45,2050.22,2059.68,2050.00,23.22,3.07e+00
1100.00,2050.00,1.00,0.70,1109.29,2050.23,2059.52,2050.00,23.19,3.29e+00
1150.00,2050.00,1.00,0.70,1159.13,2050.25,2059.38,2050.00,23.14,3.52e+00
1200.00,2050.00,1.00,0.70,1208.97,2050.26,2059.23,2050.00,23.13,3.75e+00
1250.00,2050.00,1.00,0.70,1258.82,2050.28,2059.09,2050.00,23.10,3.98e+00
1300.00,2050.00,1.00,0.70,1308.66,2050.30,2058.96,2050.00,23.07,4.19e+00
1350.00,2050.00,1.00,0.70,1358.51,2050.32,2058.83,2050.00,23.07,4.38e+00
1400.00,2050.00,1.00,0.70,1408.36,2050.34,2058.70,2050.00,23.05,4.54e+00
1450.00,2050.00,1.00,0.70,1458.20,2050.37,2058.58,2050.00,23.07,4.65e+00
1500.00,2050.00,1.00,0.70,1508.05,2050.41,2058.46,2050.00,23.13,4.66e+00
1550.00,2050.00,1.00,0.70,1557.89,2050.45,2058.34,2050.00,23.29,4.48e+00
1600.00,2050.00,1.00,0.70,1607.73,2050.50,2058.23,2050.00,23.57,4.10e+00
1650.00,2050.00,1.00,0.70,1657.55,2050.56,2058.12,2050.00,23.94,3.43e+00
1700.00,2050.00,1.00,0.70,1707.37,2050.64,2058.01,2050.00,24.44,2.58e+00
1750.00,2050.00,1.00,0.70,1757.15,2050.75,2057.90,2050.00,24.92,1.75e+00
1800.00,2050.00,1.00,0.70,1806.89,2050.91,2057.80,2050.00,25.45,1.10e+00
1850.00,2050.00,1.00,0.70,1856.56,2051.14,2057.70,2050.00,25.94,6.68e-01
1900.00,2050.00,1.00,0.70,1906.07,2051.53,2057.60,2050.00,26.43,4.16e-01
1950.00,2050.00,1.00,0.70,1955.19,2052.32,2057.51,2050.00,26.84,2.77e-01
2000.00,2050.00,1.00,0.70,2002.76,2054.66,2057.42,2050.00,27.19,2.02e-01
2050.00,2050.00,1.00,0.70,2038.38,2057.33,2068.95,2050.00,27.41,1.97e-01
2100.00,2050.00,1.00,0.70,2046.38,2057.24,2110.86,2050.00,27.27,2.71e-01
2150.00,2050.00,1.00,0.70,2047.98,2057.15,2159.17,2050.00,27.13,3.07e-01
2200.00,2050.00,1.00,0.70,2048.61,2057.07,2208.46,2050.00,27.01,3.25e-01
2250.00,2050.00,1.00,0.70,2048.94,2056.99,2258.05,2050.00,26.95,3.35e-01
2300.00,2050.00,1.00,0.70,2049.15,2056.91,2307.76,2050.00,26.88,3.42e-01
2350.00,2050.00,1.00,0.70,2049.28,2056.83,2357.54,2050.00,26.85,3.46e-01
2400.00,2050.00,1.00,0.70,2049.38,2056.75,2407.37,2050.00,26.82,3.50e-01
2450.00,2050.00,1.00,0.70,2049.46,2056.68,2457.22,2050.00,26.81,3.53e-01
2500.00,2050.00,1.00,0.70,2049.52,2056.60,2507.09,2050.00,26.80,3.56e-01
2550.00,2050.00,1.00,0.70,2049.57,2056.53,2556.97,2050.00,26.79,3.58e-01
2600.00,2050.00,1.00,0.70,2049.60,2056.46,2606.86,2050.00,26.78,3.61e-01
2650.00,2050.00,1.00,0.70,2049.64,2056.39,2656.76,2050.00,26.77,3.63e-01
2700.00,2050.00,1.00,0.70,2049.66,2056.33,2706.66,2050.00,26.76,3.65e-01
2750.00,2050.00,1.00,0.70,2049.69,2056.26,2756.57,2050.00,26.76,3.67e-01
2800.00,2050.00,1.00,0.70,2049.71,2056.20,2806.49,2050.00,26.75,3.69e-01
2850.00,2050.00,1.00,0.70,2049.73,2056.13,2856.41,2050.00,26.75,3.71e-01
2900.00,2050.00,1.00,0.70,2049.74,2056.07,2906.33,2050.00,26.74,3.73e-01
2950.00,2050.00,1.00,0.70,2049.76,2056.01,2956.25,2050.00,26.74,3.74e-01
3000.00,2050.00,1.00,0.70,2049.77,2055.95,3006.18,2050.00,26.73,3.76e-01
1000.00,2100.00,1.00,0.70,1009.48,2100.20,2109.68,2100.00,23.26,2.87e+00
1050.00,2100.00,1.00,0.70,1059.31,2100.21,2109.52,2100.00,23.21,3.10e+00
1100.00,2100.00,1.00,0.70,1109.15,2100.22,2109.38,2100.00,23.18,3.33e+00
1150.00,2100.00,1.00,0.70,1159.00,2100.23,2109.23,2100.00,23.13,3.56e+00
1200.00,2100.00,1.00,0.70,1208.85,2100.25,2109.09,2100.00,23.12,3.80e+00
1250.00,2100.00,1.00,0.70,1258.70,2100.26,2108.96,2100.00,23.09,4.03e+00
1300.00,2100.00,1.00,0.70,1308.55,2100.28,2108.83,2100.00,23.05,4.26e+00
1350.00,2100.00,1.00,0.70,1358.40,2100.30,2108.70,2100.00,23.05,4.47e+00
1400.00,2100.00,1.00,0.70,1408.26,2100.32,2108.58,2100.00,23.02,4.66e+00
1450.00,2100.00,1.00,0.70,1458.11,2100.34,2108.46,2100.00,23.01,4.82e+00
1500.00,2100.00,1.00,0.70,1507.97,2100.37,2108.34,2100.00,23.07,4.92e+00
1550.00,2100.00,1.00,0.70,1557.82,2100.41,2108.23,2100.00,23.13,4.90e+00
1600.00,2100.00,1.00,0.70,1607.67,2100.45,2108.12,2100.00,23.32,4.66e+00
1650.00,2100.00,1.00,0.70,1657.51,2100.50,2108.01,2100.00,23.63,4.20e+00
1700.00,2100.00,1.00,0.70,1707.34,2100.56,2107.90,2100.00,24.00,3.46e+00
1750.00,2100.00,1.00,0.70,1757.16,2100.64,2107.80,2100.00,24.50,2.57e+00
1800.00,2100.00,1.00,0.70,1806.95,2100.75,2107.70,2100.00,25.00,1.73e+00
1850.00,2100.00,1.00,0.70,1856.70,2100.90,2107.60,2100.00,25.49,1.09e+00
1900.00,2100.00,1.00,0.70,1906.37,2101.14,2107.51,2100.00,25.96,6.71e-01
1950.00,2100.00,1.00,0.70,1955.89,2101.53,2107.42,2100.00,26.43,4.25e-01
2000.00,2100.00,1.00,0.70,2005.01,2102.32,2107.33,2100.00,26.83,2.87e-01
2050.00,2100.00,1.00,0.70,2052.59,2104.64,2107.24,2100.00,27.16,2.11e-01
2100.00,2100.00,1.00,0.70,2088.31,2107.15,2118.84,2100.00,27.37,2.06e-01
2150.00,2100.00,1.00,0.70,2096.37,2107.07,2160.70,2100.00,27.24,2.83e-01
2200.00,2100.00,1.00,0.70,2097.98,2106.99,2209.01,2100.00,27.10,3.20e-01
2250.00,2100.00,1.00,0.70,2098.61,2106.91,2258.30,2100.00,27.00,3.39e-01
2300.00,2100.00,1.00,0.70,2098.94,2106.83,2307.89,2100.00,26.91,3.50e-01
2350.00,2100.00,1.00,0.70,2099.15,2106.75,2357.61,2100.00,26.86,3.57e-01
2400.00,2100.00,1.00,0.70,2099.28,2106.68,2407.39,2100.00,26.82,3.62e-01
2450.00,2100.00,1.00,0.70,2099.38,2106.60,2457.22,2100.00,26.80,3.66e-01
2500.00,2100.00,1.00,0.70,2099.46,2106.53,2507.07,2100.00,26.79,3.69e-01
2550.00,2100.00,1.00,0.70,2099.52,2106.46,2556.94,2100.00,26.77,3.72e-01
2600.00,2100.00,1.00,0.70,2099.57,2106.39,2606.83,2100.00,26.76,3.74e-01
2650.00,2100.00,1.00,0.70,2099.60,2106.33,2656.72,2100.00,26.75,3.77e-01
2700.00,2100.00,1.00,0.70,2099.64,2106.26,2706.62,2100.00,26.75,3.79e-01
2750.00,2100.00,1.00,0.70,2099.66,2106.20,2756.53,2100.00,26.74,3.81e-01
2800.00,2100.00,1.00,0.70,2099.69,2106.13,2806.45,2100.00,26.73,3.84e-01
2850.00,2100.00,1.00,0.70,2099.71,2106.07,2856.36,2100.00,26.73,3.86e-01
2900.00,2100.00,1.00,0.70,2099.73,2106.01,2906.28,2100.00,26.72,3.88e-01
2950.00,2100.00,1.00,0.70,2099.74,2105.95,2956.21,2100.00,26.72,3.89e-01
3000.00,2100.00,1.00,0.70,2099.76,2105.89,3006.14,2100.00,26.71,3.91e-01
1000.00,2150.00,1.00,0.70,1009.33,2150.19,2159.52,2150.00,23.25,2.90e+00
1050.00,2150.00,1.00,0.70,1059.17,2150.20,2159.38,2150.00,23.22,3.12e+00
1100.00,2150.00,1.00,0.70,1109.02,2150.21,2159.23,2150.00,23.17,3.36e+00
1150.00,2150.00,1.00,0.70,1158.87,2150.22,2159.09,2150.00,23.12,3.59e+00
1200.00,2150.00,1.00,0.70,1208.72,2150.23,2158.96,2150.00,23.12,3.84e+00
1250.00,2150.00,1.00,0.70,1258.58,2150.25,2158.83,2150.00,23.08,4.08e+00
1300.00,2150.00,1.00,0.70,1308.44,2150.26,2158.70,2150.00,23.06,4.32e+00
1350.00,2150.00,1.00,0.70,1358.30,2150.28,2158.58,2150.00,23.03,4.55e+00
1400.00,2150.00,1.00,0.70,1408.16,2150.30,2158.46,2150.00,23.00,4.76e+00
1450.00,2150.00,1.00,0.70,1458.02,2150.32,2158.34,2150.00,22.98,4.95e+00
1500.00,2150.00,1.00,0.70,1507.88,2150.34,2158.23,2150.00,22.97,5.11e+00
1550.00,2150.00,1.00,0.70,1557.74,2150.37,2158.12,2150.00,23.06,5.19e+00
1600.00,2150.00,1.00,0.70,1607.60,2150.41,2158.01,2150.00,23.15,5.10e+00
1650.00,2150.00,1.00,0.70,1657.46,2150.45,2157.90,2150.00,23.36,4.82e+00
1700.00,2150.00,1.00,0.70,1707.30,2150.50,2157.80,2150.00,23.67,4.29e+00
1750.00,2150.00,1.00,0.70,1757.14,2150.56,2157.70,2150.00,24.07,3.48e+00
1800.00,2150.00,1.00,0.70,1806.96,2150.64,2157.60,2150.00,24.55,2.56e+00
1850.00,2150.00,1.00,0.70,1856.76,2150.75,2157.51,2150.00,25.02,1.71e+00
1900.00,2150.00,1.00,0.70,1906.51,2150.90,2157.42,2150.00,25.50,1.08e+00
1950.00,2150.00,1.00,0.70,1956.19,2151.14,2157.33,2150.00,25.99,6.74e-01
2000.00,2150.00,1.00,0.70,2005.71,2151.53,2157.24,2150.00,26.44,4.33e-01
2050.00,2150.00,1.00,0.70,2054.84,2152.31,2157.15,2150.00,26.82,2.97e-01
2100.00,2150.00,1.00,0.70,2102.44,2154.63,2157.07,2150.00,27.18,2.21e-01
2150.00,2150.00,1.00,0.70,2138.25,2156.99,2168.74,2150.00,27.34,2.16e-01
2200.00,2150.00,1.00,0.70,2146.36,2156.91,2210.54,2150.00,27.23,2.95e-01
2250.00,2150.00,1.00,0.70,2147.98,2156.83,2258.85,2150.00,27.07,3.34e-01
2300.00,2150.00,1.00,0.70,2148.61,2156.75,2308.14,2150.00,26.99,3.54e-01
2350.00,2150.00,1.00,0.70,2148.94,2156.68,2357.74,2150.00,26.89,3.66e-01
2400.00,2150.00,1.00,0.70,2149.14,2156.60,2407.46,2150.00,26.84,3.73e-01
2450.00,2150.00,1.00,0.70,2149.28,2156.53,2457.25,2150.00,26.80,3.78e-01
2500.00,2150.00,1.00,0.70,2149.38,2156.46,2507.08,2150.00,26.78,3.82e-01
2550.00,2150.00,1.00,0.70,2149.46,2156.39,2556.93,2150.00,26.76,3.85e-01
2600.00,2150.00,1.00,0.70,2149.52,2156.33,2606.81,2150.00,26.75,3.88e-01
2650.00,2150.00,1.00,0.70,2149.57,2156.26,2656.70,2150.00,26.74,3.91e-01
2700.00,2150.00,1.00,0.70,2149.60,2156.20,2706.59,2150.00,26.73,3.93e-01
2750.00,2150.00,1.00,0.70,2149.64,2156.13,2756.50,2150.00,26.72,3.96e-01
2800.00,2150.00,1.00,0.70,2149.66,2156.07,2806.41,2150.00,26.72,3.98e-01
2850.00,2150.00,1.00,0.70,2149.69,2156.01,2856.32,2150.00,26.71,4.00e-01
2900.00,2150.00,1.00,0.70,2149.71,2155.95,2906.24,2150.00,26.70,4.03e-01
2950.00,2150.00,1.00,0.70,2149.73,2155.89,2956.17,2150.00,26.70,4.05e-01
3000.00,2150.00,1.00,0.70,2149.74,2155.84,3006.09,2150.00,26.69,4.07e-01
1000.00,2200.00,1.00,0.70,1009.19,2200.18,2209.38,2200.00,23.24,2.93e+00
1050.00,2200.00,1.00,0.70,1059.04,2200.19,2209.23,2200.00,23.21,3.15e+00
1100.00,2200.00,1.00,0.70,1108.89,2200.20,2209.09,2200.00,23.16,3.38e+00
1150.00,2200.00,1.00,0.70,1158.75,2200.21,2208.96,2200.00,23.11,3.63e+00
1200.00,2200.00,1.00,0.70,1208.61,2200.22,2208.83,2200.00,23.11,3.87e+00
1250.00,2200.00,1.00,0.70,1258.47,2200.23,2208.70,2200.00,23.07,4.12e+00
1300.00,2200.00,1.00,0.70,1308.33,2200.25,2208.58,2200.00,23.05,4.37e+00
1350.00,2200.00,1.00,0.70,1358.20,2200.26,2208.46,2200.00,23.01,4.62e+00
1400.00,2200.00,1.00,0.70,1408.06,2200.28,2208.34,2200.00,22.98,4.85e+00
1450.00,2200.00,1.00,0.70,1457.93,2200.30,2208.23,2200.00,22.99,5.06e+00
1500.00,2200.00,1.00,0.70,1507.80,2200.32,2208.12,2200.00,22.96,5.25e+00
1550.00,2200.00,1.00,0.70,1557.66,2200.34,2208.01,2200.00,22.97,5.39e+00
1600.00,2200.00,1.00,0.70,1607.53,2200.37,2207.90,2200.00,23.06,5.43e+00
1650.00,2200.00,1.00,0.70,1657.39,2200.41,2207.80,2200.00,23.17,5.30e+00
1700.00,2200.00,1.00,0.70,1707.25,2200.45,2207.70,2200.00,23.41,4.97e+00
1750.00,2200.00,1.00,0.70,1757.11,2200.50,2207.60,2200.00,23.73,4.36e+00
1800.00,2200.00,1.00,0.70,1806.95,2200.56,2207.51,2200.00,24.13,3.49e+00
1850.00,2200.00,1.00,0.70,1856.78,2200.64,2207.42,2200.00,24.59,2.54e+00
1900.00,2200.00,1.00,0.70,1906.58,2200.75,2207.33,2200.00,25.08,1.70e+00
1950.00,2200.00,1.00,0.70,1956.33,2200.90,2207.24,2200.00,25.55,1.08e+00
2000.00,2200.00,1.00,0.70,2006.02,2201.13,2207.15,2200.00,25.98,6.79e-01
2050.00,2200.00,1.00,0.70,2055.54,2201.52,2207.07,2200.00,26.44,4.42e-01
2100.00,2200.00,1.00,0.70,2104.68,2202.31,2206.99,2200.00,26.81,3.07e-01
2150.00,2200.00,1.00,0.70,2152.29,2204.62,2206.91,2200.00,27.15,2.31e-01
2200.00,2200.00,1.00,0.70,2188.19,2206.83,2218.64,2200.00,27.32,2.26e-01
2250.00,2200.00,1.00,0.70,2196.35,2206.75,2260.40,2200.00,27.21,3.07e-01
2300.00,2200.00,1.00,0.70,2197.97,2206.68,2308.70,2200.00,27.05,3.47e-01
2350.00,2200.00,1.00,0.70,2198.61,2206.60,2358.00,2200.00,26.97,3.69e-01
2400.00,2200.00,1.00,0.70,2198.94,2206.53,2407.59,2200.00,26.87,3.81e-01
2450.00,2200.00,1.00,0.70,2199.14,2206.46,2457.32,2200.00,26.82,3.89e-01
2500.00,2200.00,1.00,0.70,2199.28,2206.39,2507.11,2200.00,26.78,3.94e-01
2550.00,2200.00,1.00,0.70,2199.38,2206.33,2556.94,2200.00,26.76,3.98e-01
2600.00,2200.00,1.00,0.70,2199.46,2206.26,2606.80,2200.00,26.74,4.02e-01
2650.00,2200.00,1.00,0.70,2199.52,2206.20,2656.68,2200.00,26.73,4.05e-01
2700.00,2200.00,1.00,0.70,2199.57,2206.13,2706.57,2200.00,26.71,4.08e-01
2750.00,2200.00,1.00,0.70,2199.60,2206.07,2756.47,2200.00,26.71,4.10e-01
2800.00,2200.00,1.00,0.70,2199.64,2206.01,2806.37,2200.00,26.70,4.13e-01
2850.00,2200.00,1.00,0.70,2199.66,2205.95,2856.29,2200.00,26.69,4.15e-01
2900.00,2200.00,1.00,0.70,2199.69,2205.89,2906.21,2200.00,26.68,4.18e-01
2950.00,2200.00,1.00,0.70,2199.71,2205.84,2956.13,2200.00,26.68,4.20e-01
3000.00,2200.00,1.00,0.70,2199.73,2205.78,3006.05,2200.00,26.67,4.22e-01
1000.00,2250.00,1.00,0.70,1009.06,2250.18,2259.23,2250.00,23.23,2.96e+00
1050.00,2250.00,1.00,0.70,1058.91,2250.18,2259.09,2250.00,23.20,3.18e+00
1100.00,2250.00,1.00,0.70,1108.77,2250.19,2258.96,2250.00,23.15,3.41e+00
1150.00,2250.00,1.00,0.70,1158.63,2250.20,2258.83,2250.00,23.13,3.66e+00
1200.00,2250.00,1.00,0.70,1208.49,2250.21,2258.70,2250.00,23.10,3.91e+00
1250.00,2250.00,1.00,0.70,1258.35,2250.22,2258.58,2250.00,23.06,4.16e+00
1300.00,2250.00,1.00,0.70,1308.22,2250.23,2258.46,2250.00,23.04,4.42e+00
1350.00,2250.00,1.00,0.70,1358.09,2250.25,2258.34,2250.00,23.00,4.67e+00
1400.00,2250.00,1.00,0.70,1407.96,2250.26,2258.23,2250.00,22.96,4.92e+00
1450.00,2250.00,1.00,0.70,1457.84,2250.28,2258.12,2250.00,22.97,5.16e+00
1500.00,2250.00,1.00,0.70,1507.71,2250.30,2258.01,2250.00,22.94,5.37e+00
1550.00,2250.00,1.00,0.70,1557.58,2250.32,2257.90,2250.00,22.96,5.55e+00
1600.00,2250.00,1.00,0.70,1607.46,2250.34,2257.80,2250.00,22.98,5.68e+00
1650.00,2250.00,1.00,0.70,1657.33,2250.37,2257.70,2250.00,23.06,5.69e+00
1700.00,2250.00,1.00,0.70,1707.20,2250.41,2257.60,2250.00,23.20,5.51e+00
1750.00,2250.00,1.00,0.70,1757.06,2250.45,2257.51,2250.00,23.42,5.11e+00
1800.00,2250.00,1.00,0.70,1806.92,2250.50,2257.42,2250.00,23.77,4.41e+00
1850.00,2250.00,1.00,0.70,1856.77,2250.56,2257.33,2250.00,24.19,3.49e+00
1900.00,2250.00,1.00,0.70,1906.60,2250.64,2257.24,2250.00,24.63,2.51e+00
1950.00,2250.00,1.00,0.70,1956.40,2250.75,2257.15,2250.00,25.11,1.68e+00
2000.00,2250.00,1.00,0.70,2006.17,2250.90,2257.07,2250.00,25.56,1.07e+00
2050.00,2250.00,1.00,0.70,2055.85,2251.13,2256.99,2250.00,26.01,6.84e-01
2100.00,2250.00,1.00,0.70,2105.38,2251.52,2256.91,2250.00,26.44,4.51e-01
2150.00,2250.00,1.00,0.70,2154.52,2252.31,2256.83,2250.00,26.81,3.17e-01
2200.00,2250.00,1.00,0.70,2202.15,2254.60,2256.75,2250.00,27.12,2.41e-01
2250.00,2250.00,1.00,0.70,2238.13,2256.68,2268.55,2250.00,27.31,2.36e-01
2300.00,2250.00,1.00,0.70,2246.35,2256.60,2310.26,2250.00,27.19,3.19e-01
2350.00,2250.00,1.00,0.70,2247.97,2256.53,2358.56,2250.00,27.04,3.61e-01
2400.00,2250.00,1.00,0.70,2248.61,2256.46,2407.86,2250.00,26.95,3.84e-01
2450.00,2250.00,1.00,0.70,2248.94,2256.39,2457.46,2250.00,26.86,3.97e-01
2500.00,2250.00,1.00,0.70,2249.14,2256.33,2507.18,2250.00,26.80,4.05e-01
2550.00,2250.00,1.00,0.70,2249.28,2256.26,2556.98,2250.00,26.76,4.11e-01
2600.00,2250.00,1.00,0.70,2249.38,2256.20,2606.81,2250.00,26.73,4.15e-01
2650.00,2250.00,1.00,0.70,2249.46,2256.13,2656.68,2250.00,26.72,4.19e-01
2700.00,2250.00,1.00,0.70,2249.52,2256.07,2706.55,2250.00,26.70,4.22e-01
2750.00,2250.00,1.00,0.70,2249.57,2256.01,2756.45,2250.00,26.69,4.25e-01
2800.00,2250.00,1.00,0.70,2249.60,2255.95,2806.35,2250.00,26.68,4.28e-01
2850.00,2250.00,1.00,0.70,2249.64,2255.89,2856.26,2250.00,26.67,4.30e-01
2900.00,2250.00,1.00,0.70,2249.66,2255.84,2906.17,2250.00,26.67,4.33e-01
2950.00,2250.00,1.00,0.70,2249.69,2255.78,2956.09,2250.00,26.66,4.35e-01
3000.00,2250.00,1.00,0.70,2249.71,2255.73,3006.02,2250.00,26.65,4.38e-01
1000.00,2300.00,1.00,0.70,1008.92,2300.17,2309.09,2300.00,23.21,2.98e+00
1050.00,2300.00,1.00,0.70,1058.78,2300.18,2308.96,2300.00,23.19,3.21e+00
1100.00,2300.00,1.00,0.70,1108.64,2300.18,2308.83,2300.00,23.14,3.44e+00
1150.00,2300.00,1.00,0.70,1158.51,2300.19,2308.70,2300.00,23.12,3.68e+00
1200.00,2300.00,1.00,0.70,1208.38,2300.20,2308.58,2300.00,23.09,3.94e+00
1250.00,2300.00,1.00,0.70,1258.25,2300.21,2308.46,2300.00,23.05,4.20e+00
1300.00,2300.00,1.00,0.70,1308.12,2300.22,2308.34,2300.00,23.03,4.46e+00
