# Dark Matter Relic Abundance for Singlet-Doublet Model
#############################################
# Parameter explanation:
# mS: mass parameter of the singlet scalar
# mD: mass parameter of the doublet scalar
# YChi: Yukawa coupling of the singlet scalar to the doublet scalar
# ThetaY: mixing angle between the two Yukawa couplings, defined as ArcTan(Y2/Y1)
# MN1, MN2, MN3: mass eigenvalues of the neutralino-like Majorana fermions
# MChi: physical mass of the chargino-like Dirac fermion
# Xf: dimensionless freeze-out temperature parameter
# Omegah2: dark matter relic density times dimensionless Hubble rate squared
# Note: The masses are in GeV, ThetaY is in radians
# Format: mS,mD,YChi,ThetaY,Xf,Omegah2
#############################################
mS,mD,YChi,ThetaY,MN1,MN2,MN3,MChi,Xf,Omegah2
1600.00,1600.00,1.00,5.50,1425.90,1600.00,1774.10,1600.00,25.43,5.13e-01
1700.00,1600.00,1.00,5.50,1468.86,1600.00,1831.14,1600.00,25.72,4.55e-01
1800.00,1600.00,1.00,5.50,1499.22,1600.00,1900.78,1600.00,25.97,3.93e-01
1900.00,1600.00,1.00,5.50,1520.19,1600.00,1979.81,1600.00,26.20,3.48e-01
2000.00,1600.00,1.00,5.50,1534.84,1600.00,2065.16,1600.00,26.35,3.20e-01
1700.00,1700.00,1.00,5.50,1525.90,1700.00,1874.10,1700.00,25.45,5.68e-01
1800.00,1700.00,1.00,5.50,1568.86,1700.00,1931.14,1700.00,25.73,4.98e-01
1900.00,1700.00,1.00,5.50,1599.22,1700.00,2000.78,1700.00,25.96,4.28e-01
2000.00,1700.00,1.00,5.50,1620.19,1700.00,2079.81,1700.00,26.19,3.80e-01
1800.00,1800.00,1.00,5.50,1625.90,1800.00,1974.10,1800.00,25.45,6.24e-01
1900.00,1800.00,1.00,5.50,1668.86,1800.00,2031.14,1800.00,25.73,5.42e-01
2000.00,1800.00,1.00,5.50,1699.22,1800.00,2100.78,1800.00,25.96,4.65e-01
1900.00,1900.00,1.00,5.50,1725.90,1900.00,2074.10,1900.00,25.44,6.81e-01
2000.00,1900.00,1.00,5.50,1768.86,1900.00,2131.14,1900.00,25.73,5.86e-01
2000.00,2000.00,1.00,5.50,1825.90,2000.00,2174.10,2000.00,25.44,7.38e-01
1000.00,1000.00,1.00,6.28,880.85,1007.58,1126.73,1000.00,26.77,5.00e-02
1100.00,1000.00,1.00,6.28,919.54,1007.22,1187.68,1000.00,26.88,5.47e-02
1200.00,1000.00,1.00,6.28,942.81,1006.89,1264.09,1000.00,26.99,6.40e-02
1300.00,1000.00,1.00,6.28,956.81,1006.59,1349.78,1000.00,27.05,7.19e-02
1400.00,1000.00,1.00,6.28,965.71,1006.32,1440.61,1000.00,27.15,7.72e-02
1500.00,1000.00,1.00,6.28,971.72,1006.07,1534.34,1000.00,27.20,8.06e-02
1600.00,1000.00,1.00,6.28,976.01,1005.83,1629.83,1000.00,27.25,8.30e-02
1700.00,1000.00,1.00,6.28,979.19,1005.62,1726.42,1000.00,27.27,8.47e-02
1800.00,1000.00,1.00,6.28,981.65,1005.42,1823.77,1000.00,27.32,8.61e-02
1900.00,1000.00,1.00,6.28,983.60,1005.23,1921.63,1000.00,27.32,8.73e-02
2000.00,1000.00,1.00,6.28,985.18,1005.06,2019.88,1000.00,27.34,8.84e-02
1100.00,1100.00,1.00,6.28,980.48,1106.89,1226.41,1100.00,26.70,6.02e-02
1200.00,1100.00,1.00,6.28,1019.31,1106.59,1287.28,1100.00,26.84,6.57e-02
1300.00,1100.00,1.00,6.28,1042.68,1106.32,1363.64,1100.00,26.96,7.64e-02
1400.00,1100.00,1.00,6.28,1056.73,1106.06,1449.33,1100.00,27.02,8.54e-02
1500.00,1100.00,1.00,6.28,1065.66,1105.83,1540.17,1100.00,27.13,9.12e-02
1600.00,1100.00,1.00,6.28,1071.69,1105.62,1633.93,1100.00,27.19,9.50e-02
1700.00,1100.00,1.00,6.28,1075.98,1105.42,1729.44,1100.00,27.20,9.76e-02
1800.00,1100.00,1.00,6.28,1079.17,1105.23,1826.05,1100.00,27.23,9.96e-02
1900.00,1100.00,1.00,6.28,1081.64,1105.06,1923.42,1100.00,27.27,1.01e-01
2000.00,1100.00,1.00,6.28,1083.59,1104.89,2021.31,1100.00,27.30,1.03e-01
1200.00,1200.00,1.00,6.28,1080.17,1206.32,1326.15,1200.00,26.64,7.15e-02
1300.00,1200.00,1.00,6.28,1119.13,1206.06,1386.94,1200.00,26.80,7.78e-02
1400.00,1200.00,1.00,6.28,1142.57,1205.83,1463.26,1200.00,26.91,8.99e-02
1500.00,1200.00,1.00,6.28,1156.67,1205.61,1548.95,1200.00,27.01,9.99e-02
1600.00,1200.00,1.00,6.28,1165.62,1205.41,1639.80,1200.00,27.07,1.06e-01
1700.00,1200.00,1.00,6.28,1171.66,1205.23,1733.57,1200.00,27.12,1.11e-01
1800.00,1200.00,1.00,6.28,1175.96,1205.05,1829.10,1200.00,27.18,1.13e-01
1900.00,1200.00,1.00,6.28,1179.16,1204.89,1925.73,1200.00,27.19,1.16e-01
2000.00,1200.00,1.00,6.28,1181.62,1204.74,2023.12,1200.00,27.21,1.17e-01
1300.00,1300.00,1.00,6.28,1179.91,1305.83,1425.92,1300.00,26.60,8.36e-02
1400.00,1300.00,1.00,6.28,1218.97,1305.61,1486.64,1300.00,26.76,9.08e-02
1500.00,1300.00,1.00,6.28,1242.48,1305.41,1562.94,1300.00,26.88,1.05e-01
1600.00,1300.00,1.00,6.28,1256.61,1305.23,1648.62,1300.00,26.98,1.16e-01
1700.00,1300.00,1.00,6.28,1265.58,1305.05,1739.47,1300.00,27.02,1.23e-01
1800.00,1300.00,1.00,6.28,1271.63,1304.89,1833.26,1300.00,27.09,1.27e-01
1900.00,1300.00,1.00,6.28,1275.94,1304.74,1928.80,1300.00,27.11,1.30e-01
2000.00,1300.00,1.00,6.28,1279.14,1304.59,2025.45,1300.00,27.15,1.33e-01
1400.00,1400.00,1.00,6.28,1279.69,1405.41,1525.73,1400.00,26.55,9.68e-02
1500.00,1400.00,1.00,6.28,1318.84,1405.23,1586.39,1400.00,26.73,1.05e-01
1600.00,1400.00,1.00,6.28,1342.40,1405.05,1662.65,1400.00,26.85,1.20e-01
1700.00,1400.00,1.00,6.28,1356.56,1404.89,1748.33,1400.00,26.95,1.32e-01
1800.00,1400.00,1.00,6.28,1365.55,1404.74,1839.19,1400.00,27.00,1.40e-01
1900.00,1400.00,1.00,6.28,1371.61,1404.59,1932.98,1400.00,27.03,1.45e-01
2000.00,1400.00,1.00,6.28,1375.92,1404.46,2028.53,1400.00,27.07,1.48e-01
1500.00,1500.00,1.00,6.28,1379.49,1505.05,1625.56,1500.00,26.55,1.11e-01
1600.00,1500.00,1.00,6.28,1418.72,1504.89,1686.17,1500.00,26.70,1.20e-01
1700.00,1500.00,1.00,6.28,1442.33,1504.74,1762.40,1500.00,26.81,1.37e-01
1800.00,1500.00,1.00,6.28,1456.52,1504.59,1848.07,1500.00,26.90,1.50e-01
1900.00,1500.00,1.00,6.28,1465.52,1504.46,1938.94,1500.00,26.98,1.59e-01
2000.00,1500.00,1.00,6.28,1471.59,1504.33,2032.74,1500.00,27.02,1.64e-01
1600.00,1600.00,1.00,6.28,1479.33,1604.74,1725.41,1600.00,26.52,1.26e-01
1700.00,1600.00,1.00,6.28,1518.62,1604.59,1785.97,1600.00,26.66,1.36e-01
1800.00,1600.00,1.00,6.28,1542.27,1604.46,1862.18,1600.00,26.78,1.55e-01
1900.00,1600.00,1.00,6.28,1556.49,1604.33,1947.84,1600.00,26.86,1.69e-01
2000.00,1600.00,1.00,6.28,1565.50,1604.21,2038.71,1600.00,26.94,1.78e-01
1700.00,1700.00,1.00,6.28,1579.18,1704.46,1825.28,1700.00,26.49,1.42e-01
1800.00,1700.00,1.00,6.28,1618.53,1704.33,1885.80,1700.00,26.63,1.53e-01
1900.00,1700.00,1.00,6.28,1642.22,1704.21,1961.99,1700.00,26.75,1.74e-01
2000.00,1700.00,1.00,6.28,1656.46,1704.10,2047.64,1700.00,26.83,1.89e-01
1800.00,1800.00,1.00,6.28,1679.05,1804.21,1925.16,1800.00,26.46,1.59e-01
1900.00,1800.00,1.00,6.28,1718.45,1804.10,1985.64,1800.00,26.60,1.72e-01
2000.00,1800.00,1.00,6.28,1742.18,1803.99,2061.81,1800.00,26.71,1.94e-01
1900.00,1900.00,1.00,6.28,1778.93,1903.99,2025.06,1900.00,26.44,1.77e-01
2000.00,1900.00,1.00,6.28,1818.38,1903.89,2085.50,1900.00,26.57,1.91e-01
2000.00,2000.00,1.00,6.28,1878.83,2003.79,2124.96,2000.00,26.41,1.97e-01
1000.00,1000.00,2.00,0.00,770.31,1030.31,1260.00,1000.00,28.10,1.14e-02
1100.00,1000.00,2.00,0.00,811.63,1028.88,1317.25,1000.00,28.11,1.18e-02
1200.00,1000.00,2.00,0.00,844.07,1027.59,1383.51,1000.00,28.09,1.24e-02
1300.00,1000.00,2.00,0.00,869.14,1026.40,1457.26,1000.00,28.07,1.31e-02
1400.00,1000.00,2.00,0.00,888.48,1025.31,1536.83,1000.00,28.06,1.38e-02
1500.00,1000.00,2.00,0.00,903.52,1024.30,1620.79,1000.00,28.07,1.45e-02
1600.00,1000.00,2.00,0.00,915.36,1023.38,1708.01,1000.00,28.08,1.53e-02
1700.00,1000.00,2.00,0.00,924.84,1022.52,1797.67,1000.00,28.08,1.62e-02
1800.00,1000.00,2.00,0.00,932.55,1021.72,1889.16,1000.00,28.09,1.71e-02
1900.00,1000.00,2.00,0.00,938.91,1020.97,1982.06,1000.00,28.10,1.80e-02
2000.00,1000.00,2.00,0.00,944.23,1020.27,2076.05,1000.00,28.10,1.90e-02
1100.00,1100.00,2.00,0.00,868.70,1127.55,1358.86,1100.00,28.05,1.36e-02
1200.00,1100.00,2.00,0.00,910.40,1126.37,1415.97,1100.00,28.02,1.40e-02
1300.00,1100.00,2.00,0.00,943.15,1125.28,1482.13,1100.00,28.01,1.46e-02
1400.00,1100.00,2.00,0.00,968.45,1124.28,1555.83,1100.00,28.01,1.53e-02
1500.00,1100.00,2.00,0.00,987.96,1123.35,1635.40,1100.00,28.03,1.61e-02
1600.00,1100.00,2.00,0.00,1003.11,1122.49,1719.38,1100.00,28.05,1.69e-02
1700.00,1100.00,2.00,0.00,1015.05,1121.69,1806.65,1100.00,28.08,1.78e-02
1800.00,1100.00,2.00,0.00,1024.59,1120.95,1896.36,1100.00,28.09,1.87e-02
1900.00,1100.00,2.00,0.00,1032.35,1120.26,1987.91,1100.00,28.10,1.97e-02
2000.00,1100.00,2.00,0.00,1038.74,1119.61,2080.87,1100.00,28.11,2.07e-02
1200.00,1200.00,2.00,0.00,967.37,1225.26,1457.89,1200.00,27.99,1.60e-02
1300.00,1200.00,2.00,0.00,1009.39,1224.26,1514.87,1200.00,27.99,1.63e-02
1400.00,1200.00,2.00,0.00,1042.39,1223.33,1580.94,1200.00,28.00,1.70e-02
1500.00,1200.00,2.00,0.00,1067.88,1222.47,1654.60,1200.00,28.00,1.77e-02
1600.00,1200.00,2.00,0.00,1087.52,1221.68,1734.16,1200.00,28.00,1.86e-02
1700.00,1200.00,2.00,0.00,1102.78,1220.93,1818.16,1200.00,28.04,1.95e-02
1800.00,1200.00,2.00,0.00,1114.78,1220.24,1905.46,1200.00,28.08,2.04e-02
1900.00,1200.00,2.00,0.00,1124.38,1219.59,1995.21,1200.00,28.09,2.14e-02
2000.00,1200.00,2.00,0.00,1132.17,1218.98,2086.81,1200.00,28.11,2.24e-02
1300.00,1300.00,2.00,0.00,1066.26,1323.32,1557.06,1300.00,27.92,1.86e-02
1400.00,1300.00,2.00,0.00,1108.54,1322.46,1613.92,1300.00,27.93,1.89e-02
1500.00,1300.00,2.00,0.00,1141.75,1321.66,1679.92,1300.00,27.96,1.95e-02
1600.00,1300.00,2.00,0.00,1167.39,1320.92,1753.53,1300.00,27.97,2.03e-02
1700.00,1300.00,2.00,0.00,1187.15,1320.23,1833.08,1300.00,27.97,2.12e-02
1800.00,1300.00,2.00,0.00,1202.49,1319.58,1917.09,1300.00,28.02,2.22e-02
1900.00,1300.00,2.00,0.00,1214.56,1318.97,2004.41,1300.00,28.07,2.32e-02
2000.00,1300.00,2.00,0.00,1224.20,1318.40,2094.20,1300.00,28.10,2.42e-02
1400.00,1400.00,2.00,0.00,1165.31,1421.65,1656.34,1400.00,27.87,2.14e-02
1500.00,1400.00,2.00,0.00,1207.81,1420.91,1713.10,1400.00,27.88,2.16e-02
1600.00,1400.00,2.00,0.00,1241.20,1420.22,1779.02,1400.00,27.92,2.22e-02
1700.00,1400.00,2.00,0.00,1266.98,1419.57,1852.59,1400.00,27.94,2.31e-02
1800.00,1400.00,2.00,0.00,1286.84,1418.96,1932.12,1400.00,27.99,2.41e-02
1900.00,1400.00,2.00,0.00,1302.25,1418.39,2016.14,1400.00,28.01,2.51e-02
2000.00,1400.00,2.00,0.00,1314.37,1417.85,2103.48,1400.00,28.07,2.61e-02
1500.00,1500.00,2.00,0.00,1264.50,1520.21,1755.71,1500.00,27.78,2.44e-02
1600.00,1500.00,2.00,0.00,1307.18,1519.56,1812.38,1500.00,27.85,2.45e-02
1700.00,1500.00,2.00,0.00,1340.72,1518.95,1878.23,1500.00,27.87,2.52e-02
1800.00,1500.00,2.00,0.00,1366.62,1518.38,1951.76,1500.00,27.92,2.61e-02
1900.00,1500.00,2.00,0.00,1386.56,1517.84,2031.28,1500.00,27.97,2.71e-02
2000.00,1500.00,2.00,0.00,1402.04,1517.33,2115.30,1500.00,28.00,2.82e-02
1600.00,1600.00,2.00,0.00,1363.79,1618.94,1855.15,1600.00,27.76,2.76e-02
1700.00,1600.00,2.00,0.00,1406.64,1618.37,1911.74,1600.00,27.79,2.76e-02
1800.00,1600.00,2.00,0.00,1440.31,1617.84,1977.53,1600.00,27.83,2.82e-02
1900.00,1600.00,2.00,0.00,1466.31,1617.33,2051.02,1600.00,27.89,2.92e-02
2000.00,1600.00,2.00,0.00,1486.33,1616.85,2130.52,1600.00,27.97,3.03e-02
1700.00,1700.00,2.00,0.00,1463.18,1717.83,1954.65,1700.00,27.72,3.09e-02
1800.00,1700.00,2.00,0.00,1506.16,1717.32,2011.17,1700.00,27.77,3.09e-02
1900.00,1700.00,2.00,0.00,1539.94,1716.84,2076.90,1700.00,27.83,3.15e-02
2000.00,1700.00,2.00,0.00,1566.03,1716.39,2150.36,1700.00,27.89,3.25e-02
1800.00,1800.00,2.00,0.00,1562.63,1816.84,2054.21,1800.00,27.68,3.45e-02
1900.00,1800.00,2.00,0.00,1605.73,1816.39,2110.65,1800.00,27.74,3.43e-02
2000.00,1800.00,2.00,0.00,1639.62,1815.96,2176.34,1800.00,27.79,3.50e-02
1900.00,1900.00,2.00,0.00,1662.14,1915.95,2153.81,1900.00,27.66,3.82e-02
2000.00,1900.00,2.00,0.00,1705.35,1915.55,2210.19,1900.00,27.69,3.79e-02
2000.00,2000.00,2.00,0.00,1761.71,2015.16,2253.45,2000.00,27.60,4.21e-02
1000.00,1000.00,2.00,0.79,1000.00,1058.89,1058.89,1000.00,29.19,1.80e-02
1100.00,1000.00,2.00,0.79,1000.00,1056.23,1156.23,1000.00,28.80,2.21e-02
1200.00,1000.00,2.00,0.79,1000.00,1053.80,1253.80,1000.00,28.67,2.56e-02
1300.00,1000.00,2.00,0.79,1000.00,1051.56,1351.56,1000.00,28.53,2.94e-02
1400.00,1000.00,2.00,0.79,1000.00,1049.50,1449.50,1000.00,28.40,3.34e-02
1500.00,1000.00,2.00,0.79,1000.00,1047.59,1547.59,1000.00,28.27,3.76e-02
1600.00,1000.00,2.00,0.79,1000.00,1045.83,1645.83,1000.00,28.16,4.20e-02
1700.00,1000.00,2.00,0.79,1000.00,1044.18,1744.18,1000.00,28.09,4.64e-02
1800.00,1000.00,2.00,0.79,1000.00,1042.65,1842.65,1000.00,28.01,5.08e-02
1900.00,1000.00,2.00,0.79,1000.00,1041.22,1941.22,1000.00,27.92,5.52e-02
2000.00,1000.00,2.00,0.79,1000.00,1039.89,2039.89,1000.00,27.84,5.94e-02
1100.00,1100.00,2.00,0.79,1100.00,1153.80,1153.80,1100.00,29.17,2.08e-02
1200.00,1100.00,2.00,0.79,1100.00,1151.56,1251.56,1100.00,28.76,2.57e-02
1300.00,1100.00,2.00,0.79,1100.00,1149.50,1349.50,1100.00,28.63,2.95e-02
1400.00,1100.00,2.00,0.79,1100.00,1147.59,1447.59,1100.00,28.50,3.36e-02
1500.00,1100.00,2.00,0.79,1100.00,1145.83,1545.83,1100.00,28.37,3.79e-02
1600.00,1100.00,2.00,0.79,1100.00,1144.18,1644.18,1100.00,28.25,4.24e-02
1700.00,1100.00,2.00,0.79,1100.00,1142.65,1742.65,1100.00,28.14,4.71e-02
1800.00,1100.00,2.00,0.79,1100.00,1141.22,1841.22,1100.00,28.08,5.20e-02
1900.00,1100.00,2.00,0.79,1100.00,1139.89,1939.89,1100.00,28.01,5.68e-02
2000.00,1100.00,2.00,0.79,1100.00,1138.63,2038.63,1100.00,27.91,6.16e-02
1200.00,1200.00,2.00,0.79,1200.00,1249.50,1249.50,1200.00,29.16,2.38e-02
1300.00,1200.00,2.00,0.79,1200.00,1247.59,1347.59,1200.00,28.76,2.95e-02
1400.00,1200.00,2.00,0.79,1200.00,1245.83,1445.83,1200.00,28.60,3.37e-02
1500.00,1200.00,2.00,0.79,1200.00,1244.18,1544.18,1200.00,28.48,3.80e-02
1600.00,1200.00,2.00,0.79,1200.00,1242.65,1642.65,1200.00,28.34,4.26e-02
1700.00,1200.00,2.00,0.79,1200.00,1241.22,1741.22,1200.00,28.27,4.74e-02
1800.00,1200.00,2.00,0.79,1200.00,1239.89,1839.89,1200.00,28.16,5.25e-02
1900.00,1200.00,2.00,0.79,1200.00,1238.63,1938.63,1200.00,28.06,5.76e-02
2000.00,1200.00,2.00,0.79,1200.00,1237.45,2037.45,1200.00,28.00,6.29e-02
1300.00,1300.00,2.00,0.79,1300.00,1345.83,1345.83,1300.00,29.14,2.69e-02
1400.00,1300.00,2.00,0.79,1300.00,1344.18,1444.18,1300.00,28.73,3.36e-02
1500.00,1300.00,2.00,0.79,1300.00,1342.65,1542.65,1300.00,28.57,3.81e-02
1600.00,1300.00,2.00,0.79,1300.00,1341.22,1641.22,1300.00,28.43,4.27e-02
1700.00,1300.00,2.00,0.79,1300.00,1339.89,1739.89,1300.00,28.34,4.75e-02
1800.00,1300.00,2.00,0.79,1300.00,1338.63,1838.63,1300.00,28.24,5.26e-02
1900.00,1300.00,2.00,0.79,1300.00,1337.45,1937.45,1300.00,28.15,5.80e-02
2000.00,1300.00,2.00,0.79,1300.00,1336.34,2036.34,1300.00,28.05,6.35e-02
1400.00,1400.00,2.00,0.79,1400.00,1442.65,1442.65,1400.00,29.11,3.01e-02
1500.00,1400.00,2.00,0.79,1400.00,1441.22,1541.22,1400.00,28.71,3.78e-02
1600.00,1400.00,2.00,0.79,1400.00,1439.89,1639.89,1400.00,28.52,4.27e-02
1700.00,1400.00,2.00,0.79,1400.00,1438.63,1738.63,1400.00,28.42,4.76e-02
1800.00,1400.00,2.00,0.79,1400.00,1437.45,1837.45,1400.00,28.30,5.27e-02
1900.00,1400.00,2.00,0.79,1400.00,1436.34,1936.34,1400.00,28.21,5.81e-02
2000.00,1400.00,2.00,0.79,1400.00,1435.30,2035.30,1400.00,28.13,6.37e-02
1500.00,1500.00,2.00,0.79,1500.00,1539.89,1539.89,1500.00,29.08,3.36e-02
1600.00,1500.00,2.00,0.79,1500.00,1538.63,1638.63,1500.00,28.67,4.23e-02
1700.00,1500.00,2.00,0.79,1500.00,1537.45,1737.45,1500.00,28.49,4.76e-02
1800.00,1500.00,2.00,0.79,1500.00,1536.34,1836.34,1500.00,28.37,5.27e-02
1900.00,1500.00,2.00,0.79,1500.00,1535.30,1935.30,1500.00,28.26,5.81e-02
2000.00,1500.00,2.00,0.79,1500.00,1534.31,2034.31,1500.00,28.18,6.37e-02
1600.00,1600.00,2.00,0.79,1600.00,1637.45,1637.45,1600.00,29.05,3.72e-02
1700.00,1600.00,2.00,0.79,1600.00,1636.34,1736.34,1600.00,28.64,4.70e-02
1800.00,1600.00,2.00,0.79,1600.00,1635.30,1835.30,1600.00,28.46,5.27e-02
1900.00,1600.00,2.00,0.79,1600.00,1634.31,1934.31,1600.00,28.36,5.81e-02
2000.00,1600.00,2.00,0.79,1600.00,1633.37,2033.37,1600.00,28.27,6.38e-02
1700.00,1700.00,2.00,0.79,1700.00,1735.30,1735.30,1700.00,29.01,4.10e-02
1800.00,1700.00,2.00,0.79,1700.00,1734.31,1834.31,1700.00,28.62,5.19e-02
1900.00,1700.00,2.00,0.79,1700.00,1733.37,1933.37,1700.00,28.42,5.81e-02
2000.00,1700.00,2.00,0.79,1700.00,1732.48,2032.48,1700.00,28.31,6.38e-02
1800.00,1800.00,2.00,0.79,1800.00,1833.37,1833.37,1800.00,28.98,4.50e-02
1900.00,1800.00,2.00,0.79,1800.00,1832.48,1932.48,1800.00,28.59,5.70e-02
2000.00,1800.00,2.00,0.79,1800.00,1831.64,2031.64,1800.00,28.40,6.37e-02
1900.00,1900.00,2.00,0.79,1900.00,1931.64,1931.64,1900.00,28.94,4.92e-02
2000.00,1900.00,2.00,0.79,1900.00,1930.85,2030.85,1900.00,28.57,6.23e-02
2000.00,2000.00,2.00,0.79,2000.00,2030.09,2030.09,2000.00,28.90,5.36e-02
1000.00,1000.00,2.00,1.57,770.31,1030.31,1260.00,1000.00,28.10,1.14e-02
1100.00,1000.00,2.00,1.57,811.63,1028.88,1317.25,1000.00,28.11,1.18e-02
1200.00,1000.00,2.00,1.57,844.07,1027.59,1383.51,1000.00,28.09,1.24e-02
1300.00,1000.00,2.00,1.57,869.14,1026.40,1457.26,1000.00,28.07,1.31e-02
1400.00,1000.00,2.00,1.57,888.48,1025.31,1536.83,1000.00,28.06,1.38e-02
1500.00,1000.00,2.00,1.57,903.52,1024.30,1620.79,1000.00,28.07,1.45e-02
1600.00,1000.00,2.00,1.57,915.36,1023.38,1708.01,1000.00,28.08,1.53e-02
1700.00,1000.00,2.00,1.57,924.84,1022.52,1797.67,1000.00,28.08,1.62e-02
1800.00,1000.00,2.00,1.57,932.55,1021.72,1889.16,1000.00,28.09,1.71e-02
1900.00,1000.00,2.00,1.57,938.91,1020.97,1982.06,1000.00,28.10,1.80e-02
2000.00,1000.00,2.00,1.57,944.23,1020.27,2076.05,1000.00,28.10,1.90e-02
1100.00,1100.00,2.00,1.57,868.70,1127.55,1358.86,1100.00,28.05,1.36e-02
1200.00,1100.00,2.00,1.57,910.40,1126.37,1415.97,1100.00,28.02,1.40e-02
1300.00,1100.00,2.00,1.57,943.15,1125.28,1482.13,1100.00,28.01,1.46e-02
1400.00,1100.00,2.00,1.57,968.45,1124.28,1555.83,1100.00,28.01,1.53e-02
1500.00,1100.00,2.00,1.57,987.96,1123.35,1635.40,1100.00,28.03,1.61e-02
1600.00,1100.00,2.00,1.57,1003.11,1122.49,1719.38,1100.00,28.05,1.69e-02
1700.00,1100.00,2.00,1.57,1015.05,1121.69,1806.65,1100.00,28.08,1.78e-02
1800.00,1100.00,2.00,1.57,1024.59,1120.95,1896.36,1100.00,28.09,1.87e-02
1900.00,1100.00,2.00,1.57,1032.35,1120.26,1987.91,1100.00,28.10,1.97e-02
2000.00,1100.00,2.00,1.57,1038.74,1119.61,2080.87,1100.00,28.11,2.07e-02
1200.00,1200.00,2.00,1.57,967.37,1225.26,1457.89,1200.00,27.99,1.60e-02
1300.00,1200.00,2.00,1.57,1009.39,1224.26,1514.87,1200.00,27.99,1.63e-02
1400.00,1200.00,2.00,1.57,1042.39,1223.33,1580.94,1200.00,28.00,1.70e-02
1500.00,1200.00,2.00,1.57,1067.88,1222.47,1654.60,1200.00,28.00,1.77e-02
1600.00,1200.00,2.00,1.57,1087.52,1221.68,1734.16,1200.00,28.00,1.86e-02
1700.00,1200.00,2.00,1.57,1102.78,1220.93,1818.16,1200.00,28.04,1.95e-02
1800.00,1200.00,2.00,1.57,1114.78,1220.24,1905.46,1200.00,28.08,2.04e-02
1900.00,1200.00,2.00,1.57,1124.38,1219.59,1995.21,1200.00,28.09,2.14e-02
2000.00,1200.00,2.00,1.57,1132.17,1218.98,2086.81,1200.00,28.11,2.24e-02
1300.00,1300.00,2.00,1.57,1066.26,1323.32,1557.06,1300.00,27.92,1.86e-02
1400.00,1300.00,2.00,1.57,1108.54,1322.46,1613.92,1300.00,27.93,1.89e-02
1500.00,1300.00,2.00,1.57,1141.75,1321.66,1679.92,1300.00,27.96,1.95e-02
1600.00,1300.00,2.00,1.57,1167.39,1320.92,1753.53,1300.00,27.97,2.03e-02
1700.00,1300.00,2.00,1.57,1187.15,1320.23,1833.08,1300.00,27.97,2.12e-02
1800.00,1300.00,2.00,1.57,1202.49,1319.58,1917.09,1300.00,28.02,2.22e-02
1900.00,1300.00,2.00,1.57,1214.56,1318.97,2004.41,1300.00,28.07,2.32e-02
2000.00,1300.00,2.00,1.57,1224.20,1318.40,2094.20,1300.00,28.10,2.42e-02
1400.00,1400.00,2.00,1.57,1165.31,1421.65,1656.34,1400.00,27.87,2.14e-02
1500.00,1400.00,2.00,1.57,1207.81,1420.91,1713.10,1400.00,27.88,2.16e-02
1600.00,1400.00,2.00,1.57,1241.20,1420.22,1779.02,1400.00,27.92,2.22e-02
1700.00,1400.00,2.00,1.57,1266.98,1419.57,1852.59,1400.00,27.94,2.31e-02
1800.00,1400.00,2.00,1.57,1286.84,1418.96,1932.12,1400.00,27.99,2.41e-02
1900.00,1400.00,2.00,1.57,1302.25,1418.39,2016.14,1400.00,28.01,2.51e-02
2000.00,1400.00,2.00,1.57,1314.37,1417.85,2103.48,1400.00,28.07,2.61e-02
1500.00,1500.00,2.00,1.57,1264.50,1520.21,1755.71,1500.00,27.78,2.44e-02
1600.00,1500.00,2.00,1.57,1307.18,1519.56,1812.38,1500.00,27.85,2.45e-02
1700.00,1500.00,2.00,1.57,1340.72,1518.95,1878.23,1500.00,27.87,2.52e-02
1800.00,1500.00,2.00,1.57,1366.62,1518.38,1951.76,1500.00,27.92,2.61e-02
1900.00,1500.00,2.00,1.57,1386.56,1517.84,2031.28,1500.00,27.97,2.71e-02
2000.00,1500.00,2.00,1.57,1402.04,1517.33,2115.30,1500.00,28.00,2.82e-02
1600.00,1600.00,2.00,1.57,1363.79,1618.94,1855.15,1600.00,27.76,2.76e-02
1700.00,1600.00,2.00,1.57,1406.64,1618.37,1911.74,1600.00,27.79,2.76e-02
1800.00,1600.00,2.00,1.57,1440.31,1617.84,1977.53,1600.00,27.83,2.82e-02
1900.00,1600.00,2.00,1.57,1466.31,1617.33,2051.02,1600.00,27.89,2.92e-02
2000.00,1600.00,2.00,1.57,1486.33,1616.85,2130.52,1600.00,27.97,3.03e-02
1700.00,1700.00,2.00,1.57,1463.18,1717.83,1954.65,1700.00,27.72,3.09e-02
1800.00,1700.00,2.00,1.57,1506.16,1717.32,2011.17,1700.00,27.77,3.09e-02
1900.00,1700.00,2.00,1.57,1539.94,1716.84,2076.90,1700.00,27.83,3.15e-02
2000.00,1700.00,2.00,1.57,1566.03,1716.39,2150.36,1700.00,27.89,3.25e-02
1800.00,1800.00,2.00,1.57,1562.63,1816.84,2054.21,1800.00,27.68,3.45e-02
1900.00,1800.00,2.00,1.57,1605.73,1816.39,2110.65,1800.00,27.74,3.43e-02
2000.00,1800.00,2.00,1.57,1639.62,1815.96,2176.34,1800.00,27.79,3.50e-02
1900.00,1900.00,2.00,1.57,1662.14,1915.95,2153.81,1900.00,27.66,3.82e-02
2000.00,1900.00,2.00,1.57,1705.35,1915.55,2210.19,1900.00,27.69,3.79e-02
2000.00,2000.00,2.00,1.57,1761.71,2015.16,2253.45,2000.00,27.60,4.21e-02
